url,fav,lat,lon
https://www.zomato.com/jaipur/subway-1-c-scheme,"Sandwich, Salad, Paneer Tikka, Chicken Tikka Sub, Mexican Patty, Teriyaki Chicken",26.9086840857,75.7997823134
https://www.zomato.com/jaipur/u-bar-lounge-jagatpura,"₹1,000 for two people (approx.) with alcohol",26.8157950000,75.8443020000
https://www.zomato.com/jaipur/hukum-ae-dost-tonk-road,₹500 for two people (approx.),26.8488244141,75.7937282324
https://www.zomato.com/jaipur/shri-jai-ganesh-namkeen-bhandar-vaishali-nagar,₹200 for two people (approx.),26.9050738997,75.7467480004
https://www.zomato.com/jaipur/maa-dhaba-express-mansarovar,₹450 for two people (approx.),26.8414700000,75.7726940000
https://www.zomato.com/jaipur/top-n-town-ice-cream-jhotwara,₹200 for two people (approx.),26.9415546356,75.7709291205
https://www.zomato.com/jaipur/royal-queens-restaurant-vaishali-nagar,₹600 for two people (approx.),26.9104085628,75.7524939626
https://www.zomato.com/jaipur/mr-meals-tonk-road,₹350 for two people (approx.),26.8110800043,75.8051175624
https://www.zomato.com/jaipur/vadapav-mistri-vaishali-nagar,₹200 for two people (approx.),26.9115479350,75.7410147786
https://www.zomato.com/jaipur/khandelwal-dhaba-3-tonk-road,₹250 for two people (approx.),26.8178140000,75.7973220000
https://www.zomato.com/jaipur/sip-the-shake-house-lal-kothi,₹200 for two people (approx.),26.8887220000,75.7956450000
https://www.zomato.com/jaipur/jal-mahal-ice-cream-parlour-tonk-road,"Hot Chocolate Fudge, Brownie Fudge",26.8504765180,75.7962364331
https://www.zomato.com/jaipur/cake-ufo-1-malviya-nagar,₹350 for two people (approx.),26.8437601000,75.8175392000
https://www.zomato.com/jaipur/kings-kulfi-bais-godam,₹200 for two people (approx.),26.9034835874,75.7928370684
https://www.zomato.com/jaipur/the-art-cafe-shyam-nagar,₹350 for two people (approx.),26.8958704678,75.7708302140
https://www.zomato.com/jaipur/fit-meal-kitchen-malviya-nagar,Sandwich,26.8524633182,75.8052161336
https://www.zomato.com/jaipur/rainbow-amer-road,"Pizza, Shahi Paneer, Rajasthani Thali",26.9473702547,75.8402692527
https://www.zomato.com/jaipur/wishk-c-scheme,₹500 for two people (approx.),26.9110994824,75.7466376945
https://www.zomato.com/jaipur/gaja-kesari-sweets-raja-park,₹300 for two people (approx.),26.8932380000,75.8318550000
https://www.zomato.com/jaipur/bhozan-com-tonk-road,₹200 for two people (approx.),26.8040873008,75.8094168082
https://www.zomato.com/jaipur/chawlas-family-restaurant-1-raja-park,"Butter Chicken, Naan, Tikka, Raj Kachori, Tandoori Chicken",26.8934448779,75.8271287754
